demand_id,departamento,dep,prov,dist,ubigeo,tipo_demanda,poblacion,facility_id,t_min,distance_m,straight_line_m,confiabilidad
D0807060027,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,6,F2398,20.540000000000003,21230.5,6249.306750617334,confiable
D0807060028,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,5,F2398,43.43666666666666,36376.7,11111.286063347652,confiable
D0807060029,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,83,F2398,25.608333333333334,24601.1,6706.001483649383,confiable
D0807060030,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,72,F2398,32.77333333333333,26627.8,5884.045487562036,confiable
D0807060031,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,90,F2398,28.201666666666664,24673.6,4758.777097432705,confiable
D0807060032,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,59,F2398,36.89666666666667,28344.4,7488.749566752609,confiable
D0807060034,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,142,F2398,49.60333333333333,39467.3,11238.883891120015,confiable
D0807060035,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,26,F2398,46.788333333333334,38300.0,11399.795778447922,confiable
D0807060036,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,48,F2398,57.559999999999995,43747.1,12560.210930085725,confiable
D0807060037,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,80,F2398,87.35666666666665,68390.2,27915.883667431164,confiable
D0807060040,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,129,F2398,37.29833333333333,33037.8,18375.392310273495,confiable
D0807060041,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,12,F2398,62.885,54155.1,27518.26204147536,confiable
D0807060043,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,29,F2398,28.915000000000003,28500.2,11772.878978756886,confiable
D0807060044,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,85,F2398,18.416666666666668,22750.3,11865.716950437505,confiable
D0807060045,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,53,F2398,25.12,27024.3,11166.904537732586,confiable
D0807060046,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,80,F2398,19.048333333333336,21731.1,9030.302627401068,confiable
D0807060048,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,12,F2398,13.328333333333335,15308.1,8533.575500640438,confiable
D0807060049,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,32,F2398,15.733333333333333,18337.7,7898.179650518684,confiable
D0807060050,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,15,F2398,33.038333333333334,28998.6,10543.487136819887,confiable
D0807060051,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,7,F2398,32.45666666666667,28518.9,9990.032276458622,confiable
D0807060052,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,47,F2398,12.048333333333334,14960.7,6862.869926414752,confiable
D0807060053,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,18,F2398,30.691666666666666,27785.3,9317.617970216432,confiable
D0807060054,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,93,F2398,19.98,20853.5,8079.860965808226,confiable
D0807060055,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,76,F2398,10.686666666666667,14659.8,6353.3789155225495,confiable
D0807060056,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,10,F2398,36.125,30793.2,8705.199049761868,confiable
D0807060057,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,8,F2398,40.07166666666667,33224.0,11383.428643702384,confiable
D0807060058,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,6,F2398,37.64333333333333,32530.7,10482.020380297226,confiable
D0807060059,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,6,F2398,40.15,34193.2,11169.457081401502,confiable
D0807060060,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,44,F2398,40.885,34682.7,11826.354450449606,confiable
D0807060061,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,1,F2398,31.35666666666667,26980.0,8315.439081032928,confiable
D0807060063,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,1,F2398,28.891666666666666,25955.5,7618.560981730562,confiable
D0807060064,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,5,F2398,39.343333333333334,29362.7,8412.130448522397,confiable
D0807060065,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,39,F2398,29.98,26409.4,8144.327817680765,confiable
D0807060066,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,5,F2398,28.348333333333336,25730.1,7263.262042247634,confiable
D0807060069,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,5,F2398,28.455,24841.2,4638.043115593701,confiable
D0807060071,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,28,F2398,41.91833333333333,35370.5,11600.318599293772,confiable
D0807060073,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,10,F2398,30.236666666666668,25571.2,5551.803594246771,confiable
D0807060074,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,12,F2398,48.49,39005.8,11389.20034096799,confiable
D0807060075,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,2,F2398,27.490000000000002,24197.6,4385.070060168847,confiable
D0807060076,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,4,F2398,47.54666666666667,38615.1,11454.01080487343,confiable
D0807060077,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,11,F2398,48.97666666666667,33370.3,10760.18243166845,confiable
D0807060078,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,46,F2398,42.04,30480.2,7255.257243272239,confiable
D0807060079,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,15,F2398,27.706666666666667,24341.8,4578.7583951980705,confiable
D0807060080,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,4,F2398,49.60333333333333,39467.3,11076.176564172796,confiable
D0807060081,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,5,F2398,49.31333333333334,39347.5,11444.810159911734,confiable
D0807060082,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,19,F2398,48.943333333333335,39193.7,11461.302225053512,confiable
D0807060083,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,7,F2398,49.60333333333333,39467.3,11388.061727594102,confiable
D0807060085,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,5,F2398,49.60333333333333,39467.3,11635.710692034409,confiable
D0807060086,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,2,F2398,57.065000000000005,43540.9,12177.08397657689,confiable
D0807060087,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,18,F2398,49.60333333333333,39467.3,11846.355776991171,confiable
D0807060088,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,16,F2398,49.60333333333333,39467.3,11966.15758331912,confiable
D0807060110,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,16,F2398,67.31666666666666,57026.2,27221.849566333367,confiable
D0807060118,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,16,F2398,46.635,41605.2,25754.92341368258,confiable
D0807060120,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,20,F2398,73.26833333333335,61053.0,22861.16257798352,confiable
D0807060121,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,2,F2398,62.77166666666667,54080.5,27835.094623466775,confiable
D0807060124,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,1,F2398,39.891666666666666,35415.8,19686.870730529918,confiable
D0807060133,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,14,F2398,18.916666666666668,21630.7,10029.107221381462,confiable
D0807060134,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,10,F2398,21.425,20238.9,5204.525421855135,confiable
D0807060138,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,13,F2398,49.60333333333333,39467.3,11588.723599727296,confiable
D0807060140,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,38,F2398,58.62166666666667,44189.4,14077.139588012145,confiable
D0807060143,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,74,F2398,41.53,36920.1,22320.762939216937,confiable
D0807060144,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,3,F2398,54.61833333333333,48652.3,30009.00121507636,confiable
D0807060147,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,22,F2398,73.26833333333335,61053.0,23002.63172564526,confiable
D0807060150,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,2,F2398,72.545,64724.6,22000.55256189691,confiable
D0807060153,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,1,F2398,46.330000000000005,41325.2,25164.861369792245,confiable
D0807060155,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,1,F2398,29.566666666666666,31101.2,13686.559161675576,confiable
D0807060156,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,1,F2398,30.493333333333332,31715.1,15070.397101172513,confiable
D0807060161,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,8,F2398,44.05833333333333,36789.3,10803.182422236941,confiable
D0807060163,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,6,F2398,45.245,31816.1,10064.814932802949,confiable
D0807060164,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,15,F2398,44.733333333333334,31603.2,10163.324612527673,confiable
D0807060165,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,7,F2398,27.778333333333332,26056.4,9970.749869863075,confiable
D0807060166,CUSCO,Cusco,Chumbivilcas,Llusco,080706,disperso,8,F2398,21.033333333333335,25337.5,12674.726689552954,confiable
D0807070002,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,1,F2398,37.309999999999995,42403.3,19509.28399156043,confiable
D0807070005,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,90,F2398,29.388333333333332,39434.9,17962.88584061162,confiable
D0807070006,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,28,F2398,30.808333333333334,38230.8,16629.78052032191,confiable
D0807070007,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,38,F2398,30.28666666666667,37293.1,16304.987989984858,confiable
D0807070008,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,19,F2398,30.12,37798.7,18049.159049497728,confiable
D0807070009,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,61,F2398,29.098333333333336,37374.4,17789.44990697071,confiable
D0807070010,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,25,F2398,27.583333333333332,35410.3,15883.944776188206,confiable
D0807070011,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,35,F2398,27.825,36660.7,17034.82498228056,confiable
D0807070012,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,59,F2398,25.43,33436.9,15408.399029053973,confiable
D0807070013,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,106,F2398,29.361666666666668,36593.3,15488.688092785269,confiable
D0807070015,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,15,F2398,30.956666666666667,37651.0,14215.33874615496,confiable
D0807070016,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,20,F2398,33.89333333333333,39609.4,14921.759842932293,confiable
D0807070017,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,7,F2398,33.336666666666666,39231.8,14471.94941267347,confiable
D0807070018,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,6,F2398,24.133333333333333,29769.5,13324.231995651902,confiable
D0807070019,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,20,F2398,34.053333333333335,39707.2,14257.917455556862,confiable
D0807070020,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,36,F2398,40.43333333333333,43430.3,15438.199687952585,confiable
D0807070021,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,6,F2398,35.9,40941.6,14950.55414107657,confiable
D0807070022,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,15,F2398,36.06166666666666,41048.3,14720.856734698276,confiable
D0807070023,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,59,F2398,37.78,42193.9,15015.516126433347,confiable
D0807070025,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,5,F2398,40.525,44020.4,14999.675822765415,confiable
D0807070026,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,23,F2398,47.336666666666666,48546.0,17131.398723161663,confiable
D0807070027,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,7,F2398,46.67166666666667,48104.8,16826.126323367524,confiable
D0807070028,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,41,F2398,43.791666666666664,46191.8,15630.779926999605,confiable
D0807070029,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,139,F2398,45.92833333333333,47612.7,16202.86015810924,confiable
D0807070030,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,7,F2398,45.580000000000005,47381.9,16637.18390580373,confiable
D0807070031,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,33,F2398,58.07166666666667,53629.1,15423.85099875535,confiable
D0807070032,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,4,F2398,56.11833333333333,52817.2,15099.920967590302,confiable
D0807070033,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,27,F2398,48.208333333333336,49125.4,16504.536848853975,confiable
D0807070034,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,21,F2398,50.730000000000004,50361.5,16047.0738390882,confiable
D0807070035,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,42,F2398,59.181666666666665,56432.4,17529.227717029225,confiable
D0807070036,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,1,F2398,49.22666666666667,49796.5,14580.82748599566,confiable
D0807070037,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,13,F2398,49.75666666666667,50143.8,15017.579200331242,confiable
D0807070038,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,30,F2398,48.515,48744.2,12711.133949875824,confiable
D0807070039,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,72,F2398,49.580000000000005,50026.8,14219.39385549046,confiable
D0807070040,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,85,F2398,50.95333333333333,50949.5,16081.633417740319,confiable
D0807070041,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,26,F2398,44.85,46883.1,13208.125515500193,confiable
D0807070042,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,128,F2398,46.333333333333336,47868.7,13320.274794035467,confiable
D0807070043,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,44,F2398,47.281666666666666,48501.2,13291.014006735992,confiable
D0807070044,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,30,F2398,53.50833333333333,52645.1,15988.036464508534,confiable
D0807070045,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,3,F2398,88.31833333333334,68790.7,25076.936821159055,confiable
D0807070046,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,38,F2398,55.67166666666667,54085.0,16163.664529554755,confiable
D0807070047,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,3,F2398,62.64333333333333,58722.2,20667.596624387348,confiable
D0807070048,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,56,F2398,81.18333333333334,65562.7,22328.414166998165,confiable
D0807070049,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,48,F2398,66.97,61599.6,23574.715629627088,confiable
D0807070050,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,47,F2398,71.74499999999999,64754.0,23560.983051062012,confiable
D0807070051,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,5,F2398,63.475,59275.4,18902.057078042315,confiable
D0807070052,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,64,F2398,68.265,59447.9,17306.041080817537,confiable
D0807070053,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,127,F2398,36.48833333333334,41789.8,19225.22303131342,confiable
D0807070057,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,17,F2398,35.35666666666667,40579.4,14669.565695460455,confiable
D0807070058,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,11,F2398,35.755,40844.7,14812.69560237847,confiable
D0807070059,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,1,F2398,39.32333333333334,43215.5,14266.767779937943,confiable
D0807070060,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,3,F2398,43.00333333333333,45659.3,13082.309516118657,confiable
D0807070062,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,17,F2398,57.115,53231.5,15388.266780224758,confiable
D0807070063,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,6,F2398,45.580000000000005,47381.9,16522.58760111558,confiable
D0807070064,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,37,F2398,45.62166666666667,47410.3,16312.249576378705,confiable
D0807070065,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,32,F2398,49.20166666666667,49785.3,16227.274684877872,confiable
D0807070066,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,1,F2398,46.715,47892.0,13503.633055158589,confiable
D0807070068,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,9,F2398,50.11,50319.9,14935.341311858214,confiable
D0807070069,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,12,F2398,49.75666666666667,50143.8,14531.815572524818,confiable
D0807070070,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,25,F2398,49.02333333333333,49657.0,14036.68951935466,confiable
D0807070071,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,36,F2398,48.475,49290.6,13784.480914996584,confiable
D0807070072,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,20,F2398,48.038333333333334,48999.8,13487.60080797991,confiable
D0807070073,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,15,F2398,48.641666666666666,49406.4,13711.756151008502,confiable
D0807070075,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,2,F2398,48.01833333333333,48990.6,13515.591866708259,confiable
D0807070083,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,8,F2398,74.94333333333334,66880.4,25132.236674008644,confiable
D0807070084,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,87,F2398,88.31833333333334,68790.7,25203.7787251221,confiable
D0807070086,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,57,F2398,66.97,61599.6,22790.851055802243,confiable
D0807070087,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,24,F2398,66.97,61599.6,23133.01257182478,confiable
D0807070089,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,14,F2398,68.37666666666668,62531.9,24106.548169610025,confiable
D0807070090,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,2,F2398,74.94333333333334,66880.4,24627.964536591215,confiable
D0807070092,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,4,F2398,40.78666666666666,44186.8,13905.442848562789,confiable
D0807070094,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,5,F2398,56.218333333333334,54455.1,17382.313667824077,confiable
D0807070101,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,24,F2398,31.526666666666664,38383.7,18539.164272706872,confiable
D0807070104,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,3,F2398,26.388333333333332,34614.3,15834.052389152037,confiable
D0807070105,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,9,F2398,40.135,43769.8,17680.244392641816,confiable
D0807070106,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,6,F2398,47.14666666666667,48420.5,16309.620049469557,confiable
D0807070107,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,13,F2398,55.230000000000004,52447.5,14995.010628801356,confiable
D0807070108,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,15,F2398,28.373333333333335,36609.7,16754.918795157435,confiable
D0807070114,CUSCO,Cusco,Chumbivilcas,Quiñota,080707,disperso,32,F2398,30.77,41388.2,19244.14847253562,confiable
D0807080002,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,61.03,73072.4,22702.10613950065,confiable
D0807080003,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,16,F2398,59.22166666666667,71425.0,22621.364751831017,confiable
D0807080004,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,14,F2398,61.019999999999996,72103.0,24024.505783577057,confiable
D0807080005,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F2398,59.94833333333334,71317.4,22966.389854649766,confiable
D0807080006,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,21,F2398,63.49166666666667,72739.5,21150.924281552063,confiable
D0807080007,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,49,F2398,58.63333333333333,70108.1,21040.693175040902,confiable
D0807080008,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,121,F2398,57.17166666666667,69561.5,21575.268065475437,confiable
D0807080010,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,63.223333333333336,73498.4,22406.886908730965,confiable
D0807080012,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,37,F2398,67.75833333333334,72514.5,20702.401898983007,confiable
D0807080013,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,12,F2398,80.34833333333333,81930.4,26395.28405110029,confiable
D0807080015,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F2398,64.09166666666667,70988.7,21598.300526789506,confiable
D0807080016,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,32,F2398,36.038333333333334,36151.0,14602.253670979277,confiable
D0807080018,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,138,F2398,38.48833333333334,34794.7,16795.214246833468,confiable
D0807080019,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,4,F2398,62.43,70298.9,21281.286484173066,confiable
D0807080020,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,31,F2398,51.95,63648.0,23973.695402169775,confiable
D0807080021,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,34,F2398,52.47666666666667,40903.8,19785.047254416248,confiable
D0807080023,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,31,F2398,33.205,29704.2,14519.110259870931,confiable
D0807080024,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,39,F2398,36.245,32482.0,15449.342339569866,confiable
D0807080025,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,29.063333333333333,25923.1,12840.406707035236,confiable
D0807080026,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,96,F2398,51.684999999999995,64562.2,20122.907074297687,confiable
D0807080027,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,43.605000000000004,57412.6,23143.927180322986,confiable
D0807080029,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,15,F2398,24.945,22162.7,11400.226837795299,confiable
D0807080030,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,17,F2398,32.79333333333333,29254.4,13844.103557114066,confiable
D0807080032,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,31,F2398,52.916666666666664,37903.6,18618.721505501617,confiable
D0807080033,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,26,F2398,55.95166666666667,63247.4,21626.33846508681,confiable
D0807080034,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,41,F2398,49.2,60443.9,21110.20021490372,confiable
D0807080036,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,11,F2398,50.41,65398.6,29996.573033046763,confiable
D0807080037,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,23,F2398,47.54,61520.6,27111.013442231688,confiable
D0807080038,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,16,F2398,50.215,64009.9,28604.41361513917,confiable
D0807080039,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,25,F2398,40.23166666666667,48590.7,21404.612642239485,confiable
D0807080040,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,17,F2398,36.85,46460.9,20439.0626214761,confiable
D0807080041,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,39,F2398,56.57,67855.6,30990.34684018647,confiable
D0807080042,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,35.733333333333334,46085.1,22235.20737211804,confiable
D0807080043,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,8,F2398,69.16000000000001,73177.6,31298.09483983204,confiable
D0807080045,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,57.82666666666667,73294.5,33913.5353605127,confiable
D0807080048,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,19,F2398,55.67833333333333,57021.3,32325.615314733233,confiable
D0807080049,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,28,F2398,62.605000000000004,58920.3,33904.38482372513,confiable
D0807080051,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,52,F2398,59.575,71111.1,21900.94578146969,confiable
D0807080055,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,38,F2398,59.3,70889.0,22752.1532710797,confiable
D0807080056,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,32,F2398,63.10666666666667,73491.8,24786.990004852458,confiable
D0807080058,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,58.43666666666666,70233.8,22007.564807293875,confiable
D0807080065,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,62.776666666666664,70829.3,22808.986085939025,confiable
D0807080066,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F2398,63.255,71146.4,22692.575041802447,confiable
D0807080067,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,3,F2398,35.14,34881.2,13012.013527344156,confiable
D0807080068,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,3,F2398,63.663333333333334,70811.7,21522.552910759805,confiable
D0807080069,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,60.98166666666667,71986.5,22139.041789916995,confiable
D0807080070,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,37,F2398,67.00666666666667,76081.4,25157.32757085965,confiable
D0807080074,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,74.15166666666667,78401.8,29333.33678920118,confiable
D0807080077,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,23,F2398,37.32166666666667,37958.8,15085.522961870603,confiable
D0807080081,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,25,F2398,67.18666666666667,76200.5,25890.41939684122,confiable
D0807080082,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,61.77166666666667,70024.9,21928.00367655557,confiable
D0807080085,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F2398,35.72166666666667,35698.8,14941.592161728966,confiable
D0807080088,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,114,F2398,71.89333333333335,76294.5,26578.805644368742,confiable
